var1.pred,var1.var,observed,residual,zscore,fold,coords.x1,coords.x2,week_ending
9.758743045063119,9.069098833326843,13.5,3.7412569549368815,1.2423257006763229,1,-757025.9611524006,1903105.1372714953,2014-01-12
8.498071842043405,9.226949463815192,9.816666666666666,1.3185948246232613,0.4340925134315789,2,-766311.6382745274,1879040.326008466,2014-01-12
10.497784309561041,9.641699237825366,12.666666666666668,2.168882357105627,0.6984884127232869,3,-767198.6179214683,1942180.4777782091,2014-01-12
10.600967666255533,11.10960465575711,8.5,-2.100967666255533,-0.6303330319108046,4,-782420.9497166229,1927504.9481515924,2014-01-12
9.89158840052643,8.984755710134337,8.2125,-1.67908840052643,-0.5601707459712539,5,-762056.0600764392,1895159.0578628443,2014-01-12
9.603415683776545,8.968990496778154,11.433333333333334,1.8299176495567888,0.6110261034692759,6,-763239.9700491212,1898457.655627201,2014-01-12
9.004887802951005,9.007223116450337,13.250000000000002,4.2451121970489964,1.4144699083636028,7,-764597.4012900228,1893260.205027535,2014-01-12
8.797091651790986,9.714845985532719,4.95,-3.8470916517909854,-1.2342825041973216,8,-771363.9500667664,1871652.3524933874,2014-01-12
9.628959483350561,11.624526775536918,2.15,-7.478959483350561,-2.193580311208369,9,-745868.8854113646,1846566.956502921,2014-01-12
4.029157086222728,13.513884933262075,5.866666666666667,1.837509580443939,0.4998497782048202,10,-757998.5164247212,1793109.2823624632,2014-01-12
11.641122195899893,28.14008509878815,3.12843125,-8.512690945899893,-1.6047380981733808,11,-1022914.5420432015,1888816.2748672932,2014-01-12
1.7255155548873509,18.76815743177182,1.4500000000000002,-0.2755155548873507,-0.06359680590580656,12,-1020759.4576988224,1628612.7672778761,2014-01-12
2.03249734081055,13.995610588196964,1.75,-0.2824973408105498,-0.07551242875378336,13,-1042334.2668231912,1627432.094682159,2014-01-12
12.49606779352045,16.270480447765042,8.283333333333335,-4.212734460187114,-1.0443928659973296,14,-761073.5930556873,1987363.5175071312,2014-01-12
4.390942883060032,32.71203639825721,14.05,9.65905711693997,1.6888105906526671,15,-1073694.327079326,1853122.8679138906,2014-01-12
6.532322552444221,42.77628501745304,5.45,-1.0823225524442206,-0.16548368208415254,16,-1101719.1637183726,1663080.6120445235,2014-01-12
2.5566368371669013,39.1783009892952,5.9,3.343363162833099,0.5341469512241848,17,-744016.031891973,1727449.5663826556,2014-01-12
5.823607026325583,82.74252278198684,8.214955366071429,2.3913483397458464,0.26289266190068444,18,-1075355.558845615,1969029.0688920591,2014-01-12
12.172394412153528,14.438610599501589,11.2,-0.9723944121535286,-0.25590557812527026,19,-731520.3669870156,1966992.3877918236,2014-01-12
11.4290204033035,10.224095392902973,12.483333333333334,1.054312930029834,0.32972895505656646,20,-743466.6459182348,1944978.5298480187,2014-01-12
5.620758360799068,1.7513623987357074,7.2749999999999995,1.6542416392009311,1.2500026614318644,1,-757025.9611524006,1903105.1372714953,2014-01-26
5.621382910015719,1.7813253272574119,5.425,-0.1963829100157195,-0.14714044654898226,2,-766311.6382745274,1879040.326008466,2014-01-26
5.881904759177667,1.8733802968334448,7.1,1.2180952408223327,0.8899554608138676,3,-767198.6179214683,1942180.4777782091,2014-01-26
6.283263703298856,2.112392392925375,6.95,0.6667362967011439,0.4587402015519615,4,-782420.9497166229,1927504.9481515924,2014-01-26
5.986708362167131,1.728973743551042,4.807142857142857,-1.1795655050242742,-0.8970731633591371,5,-762056.0600764392,1895159.0578628443,2014-01-26
5.900306840607237,1.7258813177697268,6.025,0.1246931593927636,0.09491550551791146,6,-763239.9700491212,1898457.655627201,2014-01-26
5.637292023117437,1.731258656150941,7.3500000000000005,1.7127079768825633,1.3016743335964784,7,-764597.4012900228,1893260.205027535,2014-01-26
5.71505658606114,1.8864370485840256,4.625,-1.0900565860611398,-0.7936479241743604,8,-771363.9500667664,1871652.3524933874,2014-01-26
5.289152404660632,2.273483659100678,3,-2.2891524046606317,-1.5181993078971785,9,-745868.8854113646,1846566.956502921,2014-01-26
3.3993195325107104,2.8815971642765503,4.825,1.4256804674892898,0.8398574239945324,10,-757998.5164247212,1793109.2823624632,2014-01-26
10.581328381597725,4.564220906046715,3.1385100476190475,-7.4428183339786775,-3.4838070269880053,11,-1022914.5420432015,1888816.2748672932,2014-01-26
4.329067809444891,3.206042478453376,3.4000000000000004,-0.9290678094448905,-0.5188750361955679,12,-1020759.4576988224,1628612.7672778761,2014-01-26
4.8422075671327365,2.6273806582004178,3.9000000000000004,-0.9422075671327361,-0.581279609309733,13,-1042334.2668231912,1627432.094682159,2014-01-26
5.49522745229412,2.903302556412784,4.7,-0.7952274522941201,-0.4667079682689135,14,-761073.5930556873,1987363.5175071312,2014-01-26
4.387593568229007,5.141224478726525,13.600000000000001,9.212406431770994,4.062934364934316,15,-1073694.327079326,1853122.8679138906,2014-01-26
5.748418157549728,5.779436994989414,8.7,2.9515818424502713,1.2277559943400411,16,-1101719.1637183726,1663080.6120445235,2014-01-26
4.767150915421169,5.740663043956278,3.95,-0.8171509154211689,-0.3410525048257564,17,-744016.031891973,1727449.5663826556,2014-01-26
5.414096433406249,7.949544016452138,6.515773821428572,1.1016773880223223,0.3907359101647103,18,-1075355.558845615,1969029.0688920591,2014-01-26
5.690236657675935,2.5240145269155185,3.4,-2.2902366576759348,-1.4415656877767742,19,-731520.3669870156,1966992.3877918236,2014-01-26
5.433419789676929,1.9639688445873322,5.574999999999999,0.14158021032307033,0.10102648807302082,20,-743466.6459182348,1944978.5298480187,2014-01-26
12.213784874907354,28.79731640756856,20.14166666666667,7.927881791759315,1.4773423815309947,1,-757025.9611524006,1903105.1372714953,2014-02-09
12.388780127010953,28.91569814770701,14.283333333333333,1.8945532063223798,0.352322164337192,2,-766311.6382745274,1879040.326008466,2014-02-09
11.728181457754271,29.009605447813975,21.975,10.24681854224573,1.9024713900152024,3,-767198.6179214683,1942180.4777782091,2014-02-09
12.531881080075877,29.00960596075137,8.641666666666666,-3.890214413409211,-0.7222750677775409,4,-782420.9497166229,1927504.9481515924,2014-02-09
12.44499169420505,15.848972575834681,14.317857142857143,1.8728654486520924,0.4704419275289427,5,-762056.0600764392,1895159.0578628443,2014-02-09
13.887622801747566,21.610710419584695,18.008333333333333,4.120710531585766,0.8864159981812358,6,-763239.9700491212,1898457.655627201,2014-02-09
13.13480191812495,19.891742454288462,7.950000000000001,-5.184801918124949,-1.1625074781766023,7,-764597.4012900228,1893260.205027535,2014-02-09
11.895139659632083,28.916878955302714,20.375,8.479860340367917,1.5769320905249211,8,-771363.9500667664,1871652.3524933874,2014-02-09
12.518303352719764,29.00961154129449,8.866666666666667,-3.651636686053097,-0.6779795664068793,9,-757998.5164247212,1793109.2823624632,2014-02-09
12.896411668366861,29.00961154129449,2.5937284285714286,-10.302683239795432,-1.9128432854292896,10,-1022914.5420432015,1888816.2748672932,2014-02-09
12.886979589947174,29.009607790972925,2.75,-10.136979589947174,-1.8820781096764592,11,-1020759.4576988224,1628612.7672778761,2014-02-09
12.911090433950582,29.009607790972925,2.35,-10.561090433950582,-1.9608204735623256,12,-1042334.2668231912,1627432.094682159,2014-02-09
12.16367890521577,29.00961154128471,14.75,2.58632109478423,0.48018820194468187,13,-761073.5930556873,1987363.5175071312,2014-02-09
12.209388288655656,29.00961154129449,13.991666666666667,1.7822783780110107,0.33090595418634455,14,-1073694.327079326,1853122.8679138906,2014-02-09
12.673012035210405,29.00961154129449,6.300000000000001,-6.3730120352104045,-1.1832425588340545,15,-1101719.1637183726,1663080.6120445235,2014-02-09
12.422866178456058,29.00961154129449,10.45,-1.9728661784560586,-0.3662913567927132,16,-744016.031891973,1727449.5663826556,2014-02-09
12.638651223195353,29.00961154129449,6.870056892857143,-5.76859433033821,-1.0710236036890923,17,-1075355.558845615,1969029.0688920591,2014-02-09
11.855769040628813,29.009611354860084,19.858333333333334,8.002564292704522,1.4857926878288052,18,-731520.3669870156,1966992.3877918236,2014-02-09
11.728186186664008,29.009610841896613,21.974999999999998,10.24681381333599,1.9024703351502428,19,-743466.6459182348,1944978.5298480187,2014-02-09
11.107464589412837,25.440155290482124,14.05,2.9425354105871637,0.5833938127801416,1,-757025.9611524006,1903105.1372714953,2014-02-23
7.543758896045769,25.421729953603293,3.625,-3.9187588960457687,-0.7772236255792139,2,-766311.6382745274,1879040.326008466,2014-02-23
8.491056537286045,34.51249735329706,13.733333333333334,5.242276796047289,0.8923428642824988,3,-767198.6179214683,1942180.4777782091,2014-02-23
8.187790746377155,35.07407556440721,13.291666666666668,5.1038759202895125,0.8618009948822294,4,-782420.9497166229,1927504.9481515924,2014-02-23
13.604098190989955,19.63783214221327,10.341666666666669,-3.2624315243232864,-0.7361979998929121,5,-762056.0600764392,1895159.0578628443,2014-02-23
12.978208996855127,19.979787618535315,13.616666666666667,0.6384576698115403,0.14283566951633578,6,-763239.9700491212,1898457.655627201,2014-02-23
9.909697889653936,20.596474523173484,18.31666666666667,8.406968777012734,1.8524350511584018,7,-764597.4012900228,1893260.205027535,2014-02-23
5.695238055295279,28.237150604701153,2.175,-3.5202380552952794,-0.6624629564581428,8,-771363.9500667664,1871652.3524933874,2014-02-23
7.914811172100786,36.220962899659014,1.6,-6.314811172100786,-1.0492533704160159,9,-745868.8854113646,1846566.956502921,2014-02-23
7.508089104770123,36.26451788127559,8.691666666666666,1.1835775618965432,0.1965421801725312,10,-757998.5164247212,1793109.2823624632,2014-02-23
7.912364326788202,36.264655513406915,2.682306761904762,-5.23005756488344,-0.868489737148867,11,-1022914.5420432015,1888816.2748672932,2014-02-23
7.218158570277424,35.199054463787625,1.875,-5.343158570277424,-0.900601289278074,12,-1020759.4576988224,1628612.7672778761,2014-02-23
7.109555354027885,35.19905406788797,2.475,-4.634555354027885,-0.7811646417830705,13,-1042334.2668231912,1627432.094682159,2014-02-23
7.40556679332264,36.21962152506261,11.241666666666667,3.8360998733440272,0.6374086482716742,14,-761073.5930556873,1987363.5175071312,2014-02-23
7.559819361028861,36.26465551340715,7.925,0.3651806389711387,0.06064094576728944,15,-1073694.327079326,1853122.8679138906,2014-02-23
7.734661169484996,36.26466428560154,5.325,-2.4096611694849956,-0.4001420092662025,16,-1101719.1637183726,1663080.6120445235,2014-02-23
7.908933873840215,36.26466358168484,2.7333333333333334,-5.175600540506881,-0.8594466499120534,17,-744016.031891973,1727449.5663826556,2014-02-23
7.687740494461541,36.26466465424402,6.022781321428571,-1.6649591730329698,-0.27647874891880325,18,-1075355.558845615,1969029.0688920591,2014-02-23
7.54635091764116,35.72672606517176,14.441666666666668,6.895315749025508,1.15360611129414,19,-731520.3669870156,1966992.3877918236,2014-02-23
8.397482537922391,35.15388043891955,12.166666666666668,3.7691841287442767,0.6357124517344281,20,-743466.6459182348,1944978.5298480187,2014-02-23
6.924635141688144,2.981160060826424,10.350000000000001,3.425364858311857,1.9838744796446754,1,-757025.9611524006,1903105.1372714953,2014-03-09
7.304707345805205,3.168797013354568,7.15,-0.15470734580520507,-0.08690879437497431,2,-766311.6382745274,1879040.326008466,2014-03-09
6.7981055388548235,3.377798122218187,10.25,3.4518944611451765,1.878194930886233,3,-767198.6179214683,1942180.4777782091,2014-03-09
6.881772136755647,3.377798122218187,8.850000000000001,1.9682278632443548,1.0709237020960924,4,-782420.9497166229,1927504.9481515924,2014-03-09
10.190161286000325,1.5156356437613334,10.05,-0.14016128600032474,-0.11384937962887295,5,-762056.0600764392,1895159.0578628443,2014-03-09
9.859776322357874,1.8850095042433226,8.975000000000001,-0.8847763223578724,-0.644431439237727,6,-763239.9700491212,1898457.655627201,2014-03-09
8.56899687097851,1.8852875003605019,11.950000000000001,3.381003129021492,2.462389658969718,7,-764597.4012900228,1893260.205027535,2014-03-09
6.9694169818872105,3.168797013354568,8.475,1.5055830181127892,0.8457801680624223,8,-771363.9500667664,1871652.3524933874,2014-03-09
7.228390899487631,3.377798122218187,3.05,-4.178390899487631,-2.273485674320209,9,-745868.8854113646,1846566.956502921,2014-03-09
7.007272033606882,3.377798122218187,6.75,-0.2572720336068821,-0.1399831410891204,10,-757998.5164247212,1793109.2823624632,2014-03-09
7.322682532091079,3.377798122218187,1.4722104285714286,-5.8504721035196505,-3.1832743358197897,11,-1022914.5420432015,1888816.2748672932,2014-03-09
7.267236105655871,3.377798122218187,2.4000000000000004,-4.867236105655871,-2.648290173401346,12,-1020759.4576988224,1628612.7672778761,2014-03-09
7.228390899487631,3.377798122218187,3.05,-4.178390899487631,-2.273485674320209,13,-1042334.2668231912,1627432.094682159,2014-03-09
6.824998373894375,3.377798122218187,9.8,2.975001626105626,1.6187148930608302,14,-761073.5930556873,1987363.5175071312,2014-03-09
7.202992110839167,3.377798122218187,3.475,-3.727992110839167,-2.028421194151773,15,-1073694.327079326,1853122.8679138906,2014-03-09
7.138748116022463,3.377798122218187,4.55,-2.5887481160224635,-1.4085522149022005,16,-1101719.1637183726,1663080.6120445235,2014-03-09
7.068527935641414,3.377798122218187,5.7250000000000005,-1.3435279356414132,-0.7310210050247593,17,-744016.031891973,1727449.5663826556,2014-03-09
7.075683916281999,3.377798122218187,5.605258392857143,-1.470425523424856,-0.8000666866929884,18,-1075355.558845615,1969029.0688920591,2014-03-09
6.709956801780741,3.377798122218187,11.725,5.015043198219258,2.7287128326472745,19,-731520.3669870156,1966992.3877918236,2014-03-09
6.678581827567934,3.377798122218187,12.25,5.571418172432066,3.031439543443577,20,-743466.6459182348,1944978.5298480187,2014-03-09
3.1394777495891786,0.8014358615556033,4.9,1.7605222504108218,1.966559687927313,1,-757025.9611524006,1903105.1372714953,2014-03-23
3.2538344346016514,0.8049243392325636,2.975,-0.27883443460165136,-0.31079131639137014,2,-766311.6382745274,1879040.326008466,2014-03-23
3.2691162361254467,0.8067354816914333,2.9416666666666664,-0.32744956945878023,-0.3645682508171803,3,-767198.6179214683,1942180.4777782091,2014-03-23
3.3066703572424467,0.8067354816914591,2.283333333333333,-1.0233370239091135,-1.1393393780289025,4,-782420.9497166229,1927504.9481515924,2014-03-23
3.8257935424745684,0.3603414597092882,4.271428571428571,0.445635028954003,0.7423730615769522,5,-762056.0600764392,1895159.0578628443,2014-03-23
3.791928641522949,0.5416235205065052,3.2083333333333335,-0.5835953081896155,-0.7929814605169707,6,-763239.9700491212,1898457.655627201,2014-03-23
3.9280143735924304,0.4876597732306599,4.458333333333334,0.5303189597409035,0.7594141551233682,7,-764597.4012900228,1893260.205027535,2014-03-23
3.2849578314727284,0.8049264319822165,2.55,-0.7349578314727285,-0.8191894065236307,8,-771363.9500667664,1871652.3524933874,2014-03-23
3.339946160748651,0.8067354817051827,1.7000000000000002,-1.639946160748651,-1.825845440082804,9,-745868.8854113646,1846566.956502921,2014-03-23
3.285278769382984,0.8067354817051827,2.658333333333333,-0.6269454360496507,-0.6980140525280483,10,-757998.5164247212,1793109.2823624632,2014-03-23
3.268425816331836,0.8067354817051827,2.953769904761905,-0.3146559115699312,-0.3503243430093987,11,-1022914.5420432015,1888816.2748672932,2014-03-23
3.3342417372168067,0.8067354817001382,1.8,-1.5342417372168067,-1.7081586865095435,12,-1020759.4576988224,1628612.7672778761,2014-03-23
3.325685102038829,0.8067354817001382,1.9500000000000002,-1.3756851020388288,-1.5316285562744574,13,-1042334.2668231912,1627432.094682159,2014-03-23
3.2909831928298363,0.8067354817051827,2.5583333333333336,-0.7326498594965027,-0.8157008060120226,14,-761073.5930556873,1987363.5175071312,2014-03-23
3.1773700925133626,0.8067354817051827,4.55,1.3726299074866373,1.52822703421047,15,-1073694.327079326,1853122.8679138906,2014-03-23
3.217301056641328,0.8067354817051827,3.85,0.632698943358672,0.7044197598226487,16,-1101719.1637183726,1663080.6120445235,2014-03-23
3.2277591662938905,0.8067354817051827,3.666666666666667,0.4389075003727765,0.48866071176869563,17,-744016.031891973,1727449.5663826556,2014-03-23
3.07613355717796,0.8067354817051827,6.324702321428571,3.248568764250611,3.6168165803044863,18,-1075355.558845615,1969029.0688920591,2014-03-23
3.253429071804727,0.8067354817051813,3.216666666666667,-0.036762405138060394,-0.04092967890919189,19,-731520.3669870156,1966992.3877918236,2014-03-23
3.242970962152075,0.8067354817051553,3.4000000000000004,0.15702903784792532,0.17482936914486458,20,-743466.6459182348,1944978.5298480187,2014-03-23
5.012891033707796,1.0958188057674076,5.025,0.012108966292204038,0.011567451722501391,1,-757025.9611524006,1903105.1372714953,2014-04-06
5.014543884905707,1.0963238230728403,5.033333333333333,0.01878944842762653,0.01794504722910469,2,-766311.6382745274,1879040.326008466,2014-04-06
5.0623736128076455,1.0965986378115897,4.141666666666667,-0.9207069461409789,-0.8792200202200225,3,-767198.6179214683,1942180.4777782091,2014-04-06
5.0773457413665355,1.0965986385493942,3.8666666666666667,-1.2106790746998688,-1.1561260449277626,4,-782420.9497166229,1927504.9481515924,2014-04-06
5.412602508055501,0.9990289158261784,5.621428571428572,0.20882606337307053,0.20892753112195905,5,-762056.0600764392,1895159.0578628443,2014-04-06
5.139799046252039,1.052476225600154,4.808333333333334,-0.3314657129187051,-0.3230966567170381,6,-763239.9700491212,1898457.655627201,2014-04-06
5.058621710256367,1.033719498799231,7.258333333333333,2.1997116230769658,2.1635373421305077,7,-764597.4012900228,1893260.205027535,2014-04-06
4.999877588496418,1.0963265530097235,5.291666666666666,0.2917890781702477,0.27867567744931426,8,-771363.9500667664,1871652.3524933874,2014-04-06
5.090503122331367,1.0965986467081532,3.625,-1.4655031223313673,-1.3994677514083613,9,-745868.8854113646,1846566.956502921,2014-04-06
4.985698350259825,1.0965986467081763,5.550000000000001,0.5643016497401758,0.5388742943253444,10,-757998.5164247212,1793109.2823624632,2014-04-06
5.134432772484112,1.0965986467081763,2.818122842857143,-2.3163099296269687,-2.2119373199444583,11,-1022914.5420432015,1888816.2748672932,2014-04-06
5.0673643464816704,1.0965986412559614,4.050000000000001,-1.0173643464816697,-0.9715220501258235,12,-1020759.4576988224,1628612.7672778761,2014-04-06
5.0768920605418755,1.0965986412559614,3.875,-1.2018920605418755,-1.147734970982327,13,-1042334.2668231912,1627432.094682159,2014-04-06
5.066457005795462,1.0965986467081574,4.066666666666666,-0.9997903391287952,-0.9547399227335156,14,-761073.5930556873,1987363.5175071312,2014-04-06
5.069632907979441,1.0965986467081763,4.008333333333333,-1.0612995746461085,-1.0134775604830073,15,-1073694.327079326,1853122.8679138906,2014-04-06
4.914921101588148,1.0965986467081763,6.85,1.9350788984118514,1.8478845070286012,16,-1101719.1637183726,1663080.6120445235,2014-04-06
4.854125259780427,1.0965986467081763,7.966666666666667,3.1125414068862396,2.9722907153762708,17,-744016.031891973,1727449.5663826556,2014-04-06
4.916886220230939,1.0965986467081763,6.813905714285714,1.897019494054775,1.8115400542438085,18,-1075355.558845615,1969029.0688920591,2014-04-06
5.007475965274938,1.0965986464387913,5.15,0.1425240347250627,0.13610192116515177,19,-731520.3669870156,1966992.3877918236,2014-04-06
5.014735164861396,1.0965986457009274,5.016666666666667,0.0019315018052710187,0.0018444685980641762,20,-743466.6459182348,1944978.5298480187,2014-04-06
4.441111781912186,0.9757987140307707,5.7250000000000005,1.2838882180878146,1.299711892361395,1,-757025.9611524006,1903105.1372714953,2014-04-20
4.478677511222513,0.976490151930816,4.949999999999999,0.4713224887774867,0.4769624927114563,2,-766311.6382745274,1879040.326008466,2014-04-20
4.477765730586953,0.9768419639922626,5.025,0.547234269413047,0.553682927247055,3,-767198.6179214683,1942180.4777782091,2014-04-20
4.517971421625198,0.9768419640119832,4.3,-0.21797142162519823,-0.22054001645377616,4,-782420.9497166229,1927504.9481515924,2014-04-20
5.276011586285165,0.7515563101430172,5.107142857142858,-0.16886872914230722,-0.19479081391289055,5,-762056.0600764392,1895159.0578628443,2014-04-20
4.631102594600626,0.8723101318068424,4.725,0.09389740539937375,0.10053519704941859,6,-763239.9700491212,1898457.655627201,2014-04-20
4.666235383988654,0.829801760475901,6.625,1.9587646160113463,2.15028029052248,7,-764597.4012900228,1893260.205027535,2014-04-20
4.564820644544469,0.9764911634874013,3.4750000000000005,-1.089820644544468,-1.1028612348707771,8,-771363.9500667664,1871652.3524933874,2014-04-20
4.603928407217391,0.976841964531535,2.75,-1.8539284072173912,-1.8757752657417586,9,-745868.8854113646,1846566.956502921,2014-04-20
4.5207442251846794,0.976841964531535,4.25,-0.27074422518467944,-0.27393469940195353,10,-757998.5164247212,1793109.2823624632,2014-04-20
4.5540399087964065,0.976841964531535,3.649603095238095,-0.9044368135583114,-0.9150947780369371,11,-1022914.5420432015,1888816.2748672932,2014-04-20
4.576200339954474,0.9768419642305428,3.25,-1.3262003399544744,-1.3418284038389356,12,-1020759.4576988224,1628612.7672778761,2014-04-20
4.623338045322271,0.9768419642305428,2.4000000000000004,-2.2233380453222704,-2.2495380604800426,13,-1042334.2668231912,1627432.094682159,2014-04-20
4.47222011899893,0.976841964531535,5.125,0.6527798810010701,0.6604722976296004,14,-761073.5930556873,1987363.5175071312,2014-04-20
4.5054937918120155,0.976841964531535,4.525,0.019506208187984875,0.01973607109367786,15,-1073694.327079326,1853122.8679138906,2014-04-20
4.5096530009136515,0.976841964531535,4.45,-0.05965300091365133,-0.060355957223313016,16,-1101719.1637183726,1663080.6120445235,2014-04-20
4.519357822150801,0.976841964531535,4.275,-0.2443578221508007,-0.24723735662962326,17,-744016.031891973,1727449.5663826556,2014-04-20
4.412118456183052,0.976841964531535,6.208769678571429,1.7966512223883768,1.817823121432776,18,-1075355.558845615,1969029.0688920591,2014-04-20
4.49856177669248,0.9768419645265872,4.65,0.15143822330752066,0.15322278490527194,19,-731520.3669870156,1966992.3877918236,2014-04-20
4.450037670590544,0.9768419645068667,5.525,1.0749623294094564,1.0876297818653695,20,-743466.6459182348,1944978.5298480187,2014-04-20
4.047290603555055,1.0142782128307422,5.050000000000001,1.0027093964449456,0.9956267038967118,1,-757025.9611524006,1903105.1372714953,2014-05-04
4.131113443013309,1.0153043903318997,3.816666666666667,-0.31444677634664187,-0.3120678398133558,2,-766311.6382745274,1879040.326008466,2014-05-04
4.132024007485358,1.015869502421124,3.8583333333333334,-0.2736906741520242,-0.27154451706257293,3,-767198.6179214683,1942180.4777782091,2014-05-04
4.155934841618396,1.0158695024772408,3.5,-0.6559348416183957,-0.6507913005757987,4,-782420.9497166229,1927504.9481515924,2014-05-04
4.624909905779165,0.7529446023702614,4.65,0.02509009422083519,0.02891483910681546,5,-762056.0600764392,1895159.0578628443,2014-05-04
4.255076705908165,0.8902232553001709,3.7333333333333334,-0.5217433725748313,-0.5529775163534132,6,-763239.9700491212,1898457.655627201,2014-05-04
4.284334672770731,0.8432678274548432,5.875,1.590665327229269,1.7321920813387939,7,-764597.4012900228,1893260.205027535,2014-05-04
4.168076326962198,1.0153063625170942,3.291666666666667,-0.8764096602955309,-0.8697783676706338,8,-771363.9500667664,1871652.3524933874,2014-05-04
4.199307980804426,1.0158695038054675,2.85,-1.3493079808044262,-1.3387273238365676,9,-745868.8854113646,1846566.956502921,2014-05-04
4.141477133275039,1.0158695038054675,3.716666666666667,-0.4248104666083723,-0.4214792969365977,10,-757998.5164247212,1793109.2823624632,2014-05-04
4.145181183171701,1.0158695038054675,3.6611569047619046,-0.48402427840979634,-0.48022878106832495,11,-1022914.5420432015,1888816.2748672932,2014-05-04
